county,deaths,date
Dutchess,142,2020-05-30
Erie,501,2020-05-30
Essex,0,2020-05-30
Franklin,0,2020-05-30
Fulton,21,2020-05-30
Genesee,5,2020-05-30
Greene,13,2020-05-30
Hamilton,1,2020-05-30
Herkimer,3,2020-05-30
Jefferson,0,2020-05-30
Kings,4887,2020-05-30
Lewis,5,2020-05-30
Livingston,3,2020-05-30
Madison,8,2020-05-30
Manhattan,2015,2020-05-30
Monroe,201,2020-05-30
Montgomery,4,2020-05-30
Nassau,2122,2020-05-30
Niagara,66,2020-05-30
Non-NYS,98,2020-05-30
Oneida,56,2020-05-30
Onondaga,121,2020-05-30
Ontario,19,2020-05-30
Orange,375,2020-05-30
Orleans,38,2020-05-30
Oswego,2,2020-05-30
Otsego,4,2020-05-30
Putnam,60,2020-05-30
Queens,4922,2020-05-30
Rensselaer,25,2020-05-30
Richmond,727,2020-05-30
Rockland,495,2020-05-30
Saratoga,14,2020-05-30
Schenectady,28,2020-05-30
Schoharie,2,2020-05-30
Schuyler,0,2020-05-30
Seneca,1,2020-05-30
St. Lawrence,2,2020-05-30
Statewide Total,23905,2020-05-30
Steuben,28,2020-05-30
Suffolk,1901,2020-05-30
Sullivan,32,2020-05-30
Tioga,17,2020-05-30
Tompkins,0,2020-05-30
Ulster,77,2020-05-30
Warren,29,2020-05-30
Washington,14,2020-05-30
Wayne,2,2020-05-30
Westchester,1371,2020-05-30
Wyoming,5,2020-05-30
Yates,6,2020-05-30
Albany,353,2021-05-30
Allegany,86,2021-05-30
Bronx,4552,2021-05-30
Broome,363,2021-05-30
Cattaraugus,89,2021-05-30
Cayuga,92,2021-05-30
Chautauqua,143,2021-05-30
Chemung,135,2021-05-30
Chenango,76,2021-05-30
Clinton,33,2021-05-30
Columbia,104,2021-05-30
Cortland,60,2021-05-30
Delaware,37,2021-05-30
Dutchess,444,2021-05-30
Erie,1793,2021-05-30
Essex,26,2021-05-30
Franklin,12,2021-05-30
Fulton,91,2021-05-30
Genesee,124,2021-05-30
Greene,78,2021-05-30
Hamilton,2,2021-05-30
Herkimer,107,2021-05-30
Jefferson,68,2021-05-30
Kings,7277,2021-05-30
Lewis,36,2021-05-30
Livingston,60,2021-05-30
Madison,89,2021-05-30
Manhattan,3022,2021-05-30
Monroe,1097,2021-05-30
Montgomery,124,2021-05-30
Nassau,3169,2021-05-30
Niagara,370,2021-05-30
Non-NYS,244,2021-05-30
Oneida,512,2021-05-30
Onondaga,675,2021-05-30
Ontario,93,2021-05-30
Orange,718,2021-05-30
Orleans,83,2021-05-30
Oswego,91,2021-05-30
Otsego,47,2021-05-30
Putnam,91,2021-05-30
Queens,6925,2021-05-30
Rensselaer,141,2021-05-30
Richmond,1159,2021-05-30
Rockland,752,2021-05-30
Saratoga,168,2021-05-30
Schenectady,202,2021-05-30
Schoharie,17,2021-05-30
Schuyler,14,2021-05-30
Seneca,56,2021-05-30
St. Lawrence,96,2021-05-30
Statewide Total,42715,2021-05-30
Steuben,143,2021-05-30
Suffolk,3392,2021-05-30
Sullivan,74,2021-05-30
Tioga,62,2021-05-30
Tompkins,52,2021-05-30
Ulster,255,2021-05-30
Warren,57,2021-05-30
Washington,55,2021-05-30
Wayne,68,2021-05-30
Westchester,2283,2021-05-30
Wyoming,52,2021-05-30
Yates,26,2021-05-30
Albany,100,2020-05-31
Allegany,2,2020-05-31
Bronx,3231,2020-05-31
Broome,50,2020-05-31
Cattaraugus,4,2020-05-31
Cayuga,2,2020-05-31
Chautauqua,2,2020-05-31
Chemung,2,2020-05-31
Chenango,5,2020-05-31
Clinton,4,2020-05-31
Columbia,40,2020-05-31
Cortland,1,2020-05-31
Delaware,2,2020-05-31
Dutchess,142,2020-05-31
Erie,508,2020-05-31
Essex,0,2020-05-31
Franklin,0,2020-05-31
Fulton,21,2020-05-31
Genesee,5,2020-05-31
Greene,13,2020-05-31
Hamilton,1,2020-05-31
Herkimer,3,2020-05-31
Jefferson,0,2020-05-31
Kings,4892,2020-05-31
Lewis,5,2020-05-31
Livingston,3,2020-05-31
Madison,8,2020-05-31
Manhattan,2019,2020-05-31
Monroe,204,2020-05-31
Montgomery,4,2020-05-31
Nassau,2125,2020-05-31
Niagara,66,2020-05-31
Non-NYS,100,2020-05-31
Oneida,56,2020-05-31
Onondaga,123,2020-05-31
Ontario,20,2020-05-31
Orange,375,2020-05-31
Orleans,38,2020-05-31
Oswego,2,2020-05-31
Otsego,4,2020-05-31
Putnam,60,2020-05-31
Queens,4931,2020-05-31
Rensselaer,25,2020-05-31
Richmond,727,2020-05-31
Rockland,495,2020-05-31
Saratoga,14,2020-05-31
Schenectady,29,2020-05-31
Schoharie,2,2020-05-31
Schuyler,0,2020-05-31
Seneca,1,2020-05-31
St. Lawrence,2,2020-05-31
Statewide Total,23959,2020-05-31
Steuben,28,2020-05-31
Suffolk,1906,2020-05-31
Sullivan,32,2020-05-31
Tioga,17,2020-05-31
Tompkins,0,2020-05-31
Ulster,78,2020-05-31
Warren,29,2020-05-31
Washington,14,2020-05-31
Wayne,2,2020-05-31
Westchester,1374,2020-05-31
Wyoming,5,2020-05-31
Yates,6,2020-05-31
Albany,354,2021-05-31
Allegany,86,2021-05-31
Bronx,4552,2021-05-31
Broome,363,2021-05-31
Cattaraugus,89,2021-05-31
Cayuga,92,2021-05-31
Chautauqua,143,2021-05-31
Chemung,135,2021-05-31
Chenango,76,2021-05-31
Clinton,33,2021-05-31
Columbia,104,2021-05-31
Cortland,60,2021-05-31
Delaware,37,2021-05-31
Dutchess,444,2021-05-31
Erie,1794,2021-05-31
Essex,26,2021-05-31
Franklin,12,2021-05-31
Fulton,91,2021-05-31
Genesee,124,2021-05-31
Greene,78,2021-05-31
Hamilton,2,2021-05-31
Herkimer,107,2021-05-31
Jefferson,68,2021-05-31
Kings,7277,2021-05-31
Lewis,36,2021-05-31
Livingston,60,2021-05-31
Madison,89,2021-05-31
Manhattan,3022,2021-05-31
Monroe,1098,2021-05-31
Montgomery,124,2021-05-31
Nassau,3169,2021-05-31
Niagara,370,2021-05-31
Non-NYS,244,2021-05-31
Oneida,512,2021-05-31
Onondaga,675,2021-05-31
Ontario,93,2021-05-31
Orange,719,2021-05-31
Orleans,83,2021-05-31
Oswego,91,2021-05-31
Otsego,47,2021-05-31
Putnam,91,2021-05-31
Queens,6925,2021-05-31
Rensselaer,142,2021-05-31
Richmond,1159,2021-05-31
Rockland,752,2021-05-31
Saratoga,168,2021-05-31
Schenectady,203,2021-05-31
Schoharie,17,2021-05-31
Schuyler,14,2021-05-31
Seneca,56,2021-05-31
St. Lawrence,96,2021-05-31
Statewide Total,42723,2021-05-31
Steuben,143,2021-05-31
Suffolk,3392,2021-05-31
Sullivan,74,2021-05-31
Tioga,62,2021-05-31
Tompkins,52,2021-05-31
Ulster,256,2021-05-31
Warren,57,2021-05-31
Washington,55,2021-05-31
Wayne,68,2021-05-31
Westchester,2284,2021-05-31
Wyoming,52,2021-05-31
Yates,26,2021-05-31
Albany,100,2020-06-01
Allegany,2,2020-06-01
Bronx,3234,2020-06-01
Broome,50,2020-06-01
Cattaraugus,4,2020-06-01
Cayuga,2,2020-06-01
Chautauqua,2,2020-06-01
Chemung,2,2020-06-01
Chenango,5,2020-06-01
Clinton,4,2020-06-01
Columbia,40,2020-06-01
Cortland,1,2020-06-01
Delaware,2,2020-06-01
Dutchess,142,2020-06-01
Erie,512,2020-06-01
Essex,0,2020-06-01
Franklin,0,2020-06-01
Fulton,22,2020-06-01
Genesee,5,2020-06-01
Greene,13,2020-06-01
Hamilton,1,2020-06-01
Herkimer,3,2020-06-01
Jefferson,0,2020-06-01
Kings,4899,2020-06-01
Lewis,5,2020-06-01
Livingston,3,2020-06-01
Madison,8,2020-06-01
Manhattan,2023,2020-06-01
Monroe,209,2020-06-01
Montgomery,4,2020-06-01
Nassau,2127,2020-06-01
Niagara,68,2020-06-01
Non-NYS,100,2020-06-01
Oneida,57,2020-06-01
Onondaga,129,2020-06-01
Ontario,20,2020-06-01
Orange,378,2020-06-01
Orleans,38,2020-06-01
Oswego,2,2020-06-01
Otsego,4,2020-06-01
Putnam,60,2020-06-01
Queens,4940,2020-06-01
Rensselaer,25,2020-06-01
Richmond,729,2020-06-01
Rockland,500,2020-06-01
Saratoga,14,2020-06-01
Schenectady,30,2020-06-01
Schoharie,2,2020-06-01
Schuyler,0,2020-06-01
Seneca,1,2020-06-01
St. Lawrence,2,2020-06-01
Statewide Total,24023,2020-06-01
Steuben,29,2020-06-01
Suffolk,1909,2020-06-01
Sullivan,33,2020-06-01
Tioga,17,2020-06-01
Tompkins,0,2020-06-01
Ulster,78,2020-06-01
Warren,29,2020-06-01
Washington,14,2020-06-01
Wayne,2,2020-06-01
Westchester,1378,2020-06-01
Wyoming,5,2020-06-01
Yates,6,2020-06-01
Albany,354,2021-06-01
Allegany,86,2021-06-01
Bronx,4552,2021-06-01
Broome,363,2021-06-01
Cattaraugus,89,2021-06-01
Cayuga,92,2021-06-01
Chautauqua,143,2021-06-01
Chemung,135,2021-06-01
Chenango,76,2021-06-01
Clinton,33,2021-06-01
Columbia,104,2021-06-01
Cortland,60,2021-06-01
Delaware,37,2021-06-01
Dutchess,444,2021-06-01
Erie,1795,2021-06-01
Essex,26,2021-06-01
Franklin,12,2021-06-01
Fulton,91,2021-06-01
Genesee,124,2021-06-01
Greene,78,2021-06-01
Hamilton,2,2021-06-01
Herkimer,107,2021-06-01
Jefferson,68,2021-06-01
Kings,7280,2021-06-01
Lewis,36,2021-06-01
Livingston,60,2021-06-01
Madison,89,2021-06-01
Manhattan,3023,2021-06-01
Monroe,1100,2021-06-01
Montgomery,124,2021-06-01
Nassau,3169,2021-06-01
Niagara,371,2021-06-01
Non-NYS,244,2021-06-01
Oneida,512,2021-06-01
Onondaga,675,2021-06-01
Ontario,93,2021-06-01
Orange,719,2021-06-01
Orleans,83,2021-06-01
Oswego,91,2021-06-01
Otsego,47,2021-06-01
Putnam,91,2021-06-01
Queens,6928,2021-06-01
Rensselaer,142,2021-06-01
Richmond,1159,2021-06-01
Rockland,752,2021-06-01
Saratoga,168,2021-06-01
Schenectady,203,2021-06-01
Schoharie,17,2021-06-01
Schuyler,14,2021-06-01
Seneca,56,2021-06-01
St. Lawrence,96,2021-06-01
Statewide Total,42734,2021-06-01
Steuben,143,2021-06-01
Suffolk,3392,2021-06-01
Sullivan,74,2021-06-01
Tioga,62,2021-06-01
Tompkins,52,2021-06-01
Ulster,256,2021-06-01
Warren,57,2021-06-01
Washington,55,2021-06-01
Wayne,68,2021-06-01
Westchester,2284,2021-06-01
Wyoming,52,2021-06-01
Yates,26,2021-06-01
Albany,100,2020-06-02
Allegany,2,2020-06-02
Bronx,3237,2020-06-02
Broome,50,2020-06-02
Cattaraugus,4,2020-06-02
Cayuga,2,2020-06-02
Chautauqua,2,2020-06-02
Chemung,2,2020-06-02
Chenango,5,2020-06-02
Clinton,4,2020-06-02
Columbia,40,2020-06-02
Cortland,1,2020-06-02
Delaware,2,2020-06-02
Dutchess,142,2020-06-02
Erie,516,2020-06-02
Essex,0,2020-06-02
Franklin,0,2020-06-02
Fulton,22,2020-06-02
Genesee,5,2020-06-02
Greene,13,2020-06-02
Hamilton,1,2020-06-02
Herkimer,3,2020-06-02
Jefferson,0,2020-06-02
Kings,4910,2020-06-02
Lewis,5,2020-06-02
Livingston,3,2020-06-02
Madison,8,2020-06-02
Manhattan,2025,2020-06-02
Monroe,211,2020-06-02
Montgomery,4,2020-06-02
Nassau,2130,2020-06-02
Niagara,69,2020-06-02
Non-NYS,100,2020-06-02
Oneida,59,2020-06-02
Onondaga,132,2020-06-02
Ontario,21,2020-06-02
Orange,379,2020-06-02
Orleans,39,2020-06-02
Oswego,2,2020-06-02
Otsego,4,2020-06-02
Putnam,60,2020-06-02
Queens,4946,2020-06-02
Rensselaer,26,2020-06-02
Richmond,731,2020-06-02
Rockland,501,2020-06-02
Saratoga,14,2020-06-02
Schenectady,30,2020-06-02
Schoharie,2,2020-06-02
Schuyler,0,2020-06-02
Seneca,1,2020-06-02
St. Lawrence,2,2020-06-02
Statewide Total,24079,2020-06-02
Steuben,29,2020-06-02
Suffolk,1915,2020-06-02
Sullivan,33,2020-06-02
Tioga,17,2020-06-02
Tompkins,0,2020-06-02
Ulster,80,2020-06-02
Warren,30,2020-06-02
Washington,14,2020-06-02
Wayne,2,2020-06-02
Westchester,1381,2020-06-02
Wyoming,5,2020-06-02
Yates,6,2020-06-02
Albany,354,2021-06-02
Allegany,86,2021-06-02
Bronx,4553,2021-06-02
Broome,363,2021-06-02
Cattaraugus,89,2021-06-02
Cayuga,92,2021-06-02
Chautauqua,143,2021-06-02
Chemung,135,2021-06-02
Chenango,76,2021-06-02
Clinton,33,2021-06-02
Columbia,104,2021-06-02
Cortland,60,2021-06-02
Delaware,37,2021-06-02
Dutchess,445,2021-06-02
Erie,1796,2021-06-02
Essex,26,2021-06-02
Franklin,12,2021-06-02
Fulton,91,2021-06-02
Genesee,124,2021-06-02
Greene,78,2021-06-02
Hamilton,2,2021-06-02
Herkimer,107,2021-06-02
Jefferson,68,2021-06-02
Kings,7282,2021-06-02
Lewis,36,2021-06-02
Livingston,60,2021-06-02
Madison,89,2021-06-02
Manhattan,3024,2021-06-02
Monroe,1101,2021-06-02
Montgomery,124,2021-06-02
Nassau,3170,2021-06-02
Niagara,371,2021-06-02
Non-NYS,245,2021-06-02
Oneida,512,2021-06-02
Onondaga,675,2021-06-02
Ontario,93,2021-06-02
Orange,719,2021-06-02
Orleans,83,2021-06-02
Oswego,91,2021-06-02
Otsego,47,2021-06-02
Putnam,92,2021-06-02
Queens,6928,2021-06-02
Rensselaer,142,2021-06-02
Richmond,1159,2021-06-02
Rockland,752,2021-06-02
Saratoga,168,2021-06-02
Schenectady,203,2021-06-02
Schoharie,17,2021-06-02
Schuyler,14,2021-06-02
Seneca,56,2021-06-02
St. Lawrence,96,2021-06-02
Statewide Total,42745,2021-06-02
Steuben,143,2021-06-02
Suffolk,3393,2021-06-02
Sullivan,74,2021-06-02
Tioga,62,2021-06-02
Tompkins,52,2021-06-02
Ulster,256,2021-06-02
Warren,57,2021-06-02
Washington,55,2021-06-02
Wayne,68,2021-06-02
Westchester,2284,2021-06-02
Wyoming,52,2021-06-02
Yates,26,2021-06-02
Albany,100,2020-06-03
Allegany,2,2020-06-03
Bronx,3246,2020-06-03
Broome,51,2020-06-03
Cattaraugus,4,2020-06-03
Cayuga,2,2020-06-03
Chautauqua,3,2020-06-03
Chemung,2,2020-06-03
Chenango,5,2020-06-03
Clinton,4,2020-06-03
Columbia,41,2020-06-03
Cortland,1,2020-06-03
Delaware,2,2020-06-03
Dutchess,142,2020-06-03
Erie,521,2020-06-03
Essex,0,2020-06-03
Franklin,0,2020-06-03
Fulton,22,2020-06-03
Genesee,5,2020-06-03
Greene,13,2020-06-03
Hamilton,1,2020-06-03
Herkimer,3,2020-06-03
Jefferson,0,2020-06-03
Kings,4916,2020-06-03
Lewis,5,2020-06-03
Livingston,3,2020-06-03
Madison,8,2020-06-03
Manhattan,2027,2020-06-03
Monroe,214,2020-06-03
Montgomery,4,2020-06-03
Nassau,2132,2020-06-03
Niagara,69,2020-06-03
Non-NYS,100,2020-06-03
Oneida,64,2020-06-03
Onondaga,133,2020-06-03
Ontario,21,2020-06-03
Orange,381,2020-06-03
Orleans,42,2020-06-03
Oswego,2,2020-06-03
Otsego,4,2020-06-03
Putnam,60,2020-06-03
Queens,4953,2020-06-03
Rensselaer,26,2020-06-03
Richmond,732,2020-06-03
Rockland,501,2020-06-03
Saratoga,14,2020-06-03
Schenectady,30,2020-06-03
Schoharie,2,2020-06-03
Schuyler,0,2020-06-03
Seneca,1,2020-06-03
St. Lawrence,2,2020-06-03
Statewide Total,24133,2020-06-03
Steuben,29,2020-06-03
Suffolk,1916,2020-06-03
Sullivan,33,2020-06-03
Tioga,17,2020-06-03
Tompkins,0,2020-06-03
Ulster,80,2020-06-03
Warren,30,2020-06-03
Washington,14,2020-06-03
Wayne,2,2020-06-03
Westchester,1385,2020-06-03
Wyoming,5,2020-06-03
Yates,6,2020-06-03
Albany,354,2021-06-03
Allegany,87,2021-06-03
Bronx,4554,2021-06-03
Broome,363,2021-06-03
Cattaraugus,89,2021-06-03
Cayuga,92,2021-06-03
Chautauqua,143,2021-06-03
Chemung,135,2021-06-03
Chenango,76,2021-06-03
Clinton,33,2021-06-03
Columbia,104,2021-06-03
Cortland,60,2021-06-03
Delaware,37,2021-06-03
Dutchess,445,2021-06-03
Erie,1798,2021-06-03
Essex,26,2021-06-03
Franklin,12,2021-06-03
Fulton,91,2021-06-03
Genesee,124,2021-06-03
Greene,79,2021-06-03
Hamilton,2,2021-06-03
Herkimer,107,2021-06-03
Jefferson,68,2021-06-03
Kings,7284,2021-06-03
Lewis,36,2021-06-03
Livingston,60,2021-06-03
Madison,89,2021-06-03
Manhattan,3024,2021-06-03
Monroe,1103,2021-06-03
Montgomery,124,2021-06-03
Nassau,3171,2021-06-03
Niagara,371,2021-06-03
Non-NYS,245,2021-06-03
Oneida,512,2021-06-03
Onondaga,675,2021-06-03
Ontario,93,2021-06-03
Orange,719,2021-06-03
Orleans,83,2021-06-03
Oswego,91,2021-06-03
Otsego,47,2021-06-03
Putnam,92,2021-06-03
Queens,6931,2021-06-03
Rensselaer,142,2021-06-03
Richmond,1159,2021-06-03
Rockland,752,2021-06-03
Saratoga,168,2021-06-03
Schenectady,203,2021-06-03
Schoharie,17,2021-06-03
Schuyler,14,2021-06-03
Seneca,56,2021-06-03
St. Lawrence,96,2021-06-03
Statewide Total,42760,2021-06-03
Steuben,143,2021-06-03
Suffolk,3394,2021-06-03
Sullivan,74,2021-06-03
Tioga,63,2021-06-03
Tompkins,52,2021-06-03
Ulster,256,2021-06-03
Warren,57,2021-06-03
Washington,55,2021-06-03
Wayne,68,2021-06-03
Westchester,2284,2021-06-03
Wyoming,52,2021-06-03
Yates,26,2021-06-03
Albany,100,2020-06-04
Allegany,2,2020-06-04
Bronx,3248,2020-06-04
Broome,52,2020-06-04
Cattaraugus,5,2020-06-04
Cayuga,2,2020-06-04
Chautauqua,3,2020-06-04
Chemung,2,2020-06-04
Chenango,5,2020-06-04
Clinton,4,2020-06-04
Columbia,41,2020-06-04
Cortland,1,2020-06-04
Delaware,3,2020-06-04
Dutchess,142,2020-06-04
Erie,523,2020-06-04
Essex,0,2020-06-04
Franklin,0,2020-06-04
Fulton,24,2020-06-04
Genesee,5,2020-06-04
Greene,13,2020-06-04
Hamilton,1,2020-06-04
Herkimer,3,2020-06-04
Jefferson,0,2020-06-04
Kings,4922,2020-06-04
Lewis,5,2020-06-04
Livingston,3,2020-06-04
Madison,8,2020-06-04
Manhattan,2031,2020-06-04
Monroe,216,2020-06-04
Montgomery,4,2020-06-04
Nassau,2132,2020-06-04
Niagara,70,2020-06-04
Non-NYS,100,2020-06-04
Oneida,65,2020-06-04
Onondaga,134,2020-06-04
Ontario,21,2020-06-04
Orange,383,2020-06-04
Orleans,42,2020-06-04
Oswego,2,2020-06-04
Otsego,4,2020-06-04
Putnam,61,2020-06-04
Queens,4956,2020-06-04
Rensselaer,26,2020-06-04
Richmond,734,2020-06-04
Rockland,502,2020-06-04
Saratoga,14,2020-06-04
Schenectady,30,2020-06-04
Schoharie,2,2020-06-04
Schuyler,0,2020-06-04
Seneca,1,2020-06-04
St. Lawrence,2,2020-06-04
Statewide Total,24175,2020-06-04
Steuben,29,2020-06-04
Suffolk,1918,2020-06-04
Sullivan,35,2020-06-04
Tioga,18,2020-06-04
Tompkins,0,2020-06-04
Ulster,80,2020-06-04
Warren,30,2020-06-04
Washington,14,2020-06-04
Wayne,2,2020-06-04
Westchester,1389,2020-06-04
Wyoming,5,2020-06-04
Yates,6,2020-06-04
Albany,354,2021-06-04
Allegany,87,2021-06-04
Bronx,4554,2021-06-04
Broome,363,2021-06-04
Cattaraugus,89,2021-06-04
Cayuga,92,2021-06-04
Chautauqua,143,2021-06-04
Chemung,135,2021-06-04
Chenango,76,2021-06-04
Clinton,33,2021-06-04
Columbia,104,2021-06-04
Cortland,60,2021-06-04
Delaware,37,2021-06-04
Dutchess,445,2021-06-04
Erie,1798,2021-06-04
Essex,26,2021-06-04
Franklin,12,2021-06-04
Fulton,91,2021-06-04
Genesee,124,2021-06-04
Greene,79,2021-06-04
Hamilton,2,2021-06-04
Herkimer,107,2021-06-04
Jefferson,68,2021-06-04
Kings,7287,2021-06-04
Lewis,36,2021-06-04
Livingston,60,2021-06-04
Madison,89,2021-06-04
Manhattan,3025,2021-06-04
Monroe,1104,2021-06-04
Montgomery,125,2021-06-04
Nassau,3172,2021-06-04
Niagara,371,2021-06-04
Non-NYS,246,2021-06-04
Oneida,512,2021-06-04
Onondaga,676,2021-06-04
Ontario,93,2021-06-04
Orange,719,2021-06-04
Orleans,83,2021-06-04
Oswego,91,2021-06-04
Otsego,47,2021-06-04
Putnam,92,2021-06-04
Queens,6931,2021-06-04
Rensselaer,142,2021-06-04
Richmond,1160,2021-06-04
Rockland,752,2021-06-04
Saratoga,168,2021-06-04
Schenectady,203,2021-06-04
Schoharie,17,2021-06-04
Schuyler,14,2021-06-04
Seneca,56,2021-06-04
St. Lawrence,96,2021-06-04
Statewide Total,42775,2021-06-04
Steuben,143,2021-06-04
Suffolk,3396,2021-06-04
Sullivan,74,2021-06-04
Tioga,63,2021-06-04
Tompkins,52,2021-06-04
Ulster,257,2021-06-04
Warren,57,2021-06-04
Washington,55,2021-06-04
Wayne,69,2021-06-04
Westchester,2285,2021-06-04
Wyoming,52,2021-06-04
Yates,26,2021-06-04
Albany,101,2020-06-05
Allegany,2,2020-06-05
Bronx,3250,2020-06-05
Broome,52,2020-06-05
Cattaraugus,5,2020-06-05
Cayuga,2,2020-06-05
Chautauqua,3,2020-06-05
Chemung,2,2020-06-05
Chenango,5,2020-06-05
Clinton,4,2020-06-05
Columbia,41,2020-06-05
Cortland,1,2020-06-05
Delaware,3,2020-06-05
Dutchess,143,2020-06-05
Erie,527,2020-06-05
Essex,0,2020-06-05
Franklin,0,2020-06-05
Fulton,24,2020-06-05
Genesee,5,2020-06-05
Greene,13,2020-06-05
Hamilton,1,2020-06-05
Herkimer,3,2020-06-05
Jefferson,0,2020-06-05
Kings,4925,2020-06-05
Lewis,5,2020-06-05
Livingston,3,2020-06-05
Madison,9,2020-06-05
Manhattan,2033,2020-06-05
Monroe,217,2020-06-05
Montgomery,4,2020-06-05
Nassau,2135,2020-06-05
Niagara,70,2020-06-05
Non-NYS,100,2020-06-05
Oneida,65,2020-06-05
Onondaga,137,2020-06-05
Ontario,21,2020-06-05
Orange,384,2020-06-05
Orleans,42,2020-06-05
Oswego,2,2020-06-05
Otsego,4,2020-06-05
Putnam,62,2020-06-05
Queens,4961,2020-06-05
Rensselaer,26,2020-06-05
Richmond,735,2020-06-05
Rockland,502,2020-06-05
Saratoga,14,2020-06-05
Schenectady,30,2020-06-05
Schoharie,2,2020-06-05
Schuyler,0,2020-06-05
Seneca,1,2020-06-05
St. Lawrence,2,2020-06-05
Statewide Total,24212,2020-06-05
Steuben,29,2020-06-05
Suffolk,1923,2020-06-05
Sullivan,35,2020-06-05
Tioga,18,2020-06-05
Tompkins,0,2020-06-05
Ulster,80,2020-06-05
Warren,30,2020-06-05
Washington,14,2020-06-05
Wayne,2,2020-06-05
Westchester,1392,2020-06-05
Wyoming,5,2020-06-05
Yates,6,2020-06-05
Albany,355,2021-06-05
Allegany,87,2021-06-05
Bronx,4555,2021-06-05
Broome,365,2021-06-05
Cattaraugus,90,2021-06-05
Cayuga,92,2021-06-05
Chautauqua,143,2021-06-05
Chemung,135,2021-06-05
Chenango,76,2021-06-05
Clinton,33,2021-06-05
Columbia,104,2021-06-05
Cortland,62,2021-06-05
Delaware,37,2021-06-05
Dutchess,445,2021-06-05
Erie,1798,2021-06-05
Essex,26,2021-06-05
Franklin,12,2021-06-05
Fulton,91,2021-06-05
Genesee,124,2021-06-05
Greene,79,2021-06-05
Hamilton,2,2021-06-05
Herkimer,107,2021-06-05
Jefferson,68,2021-06-05
Kings,7287,2021-06-05
Lewis,36,2021-06-05
Livingston,60,2021-06-05
Madison,89,2021-06-05
Manhattan,3025,2021-06-05
Monroe,1107,2021-06-05
Montgomery,125,2021-06-05
Nassau,3173,2021-06-05
Niagara,371,2021-06-05
Non-NYS,247,2021-06-05
Oneida,512,2021-06-05
Onondaga,676,2021-06-05
Ontario,93,2021-06-05
Orange,719,2021-06-05
Orleans,83,2021-06-05
Oswego,91,2021-06-05
Otsego,47,2021-06-05
Putnam,92,2021-06-05
Queens,6932,2021-06-05
Rensselaer,142,2021-06-05
Richmond,1160,2021-06-05
Rockland,753,2021-06-05
Saratoga,168,2021-06-05
Schenectady,203,2021-06-05
Schoharie,17,2021-06-05
Schuyler,14,2021-06-05
Seneca,56,2021-06-05
St. Lawrence,96,2021-06-05
Statewide Total,42789,2021-06-05
Steuben,143,2021-06-05
Suffolk,3396,2021-06-05
Sullivan,74,2021-06-05
Tioga,63,2021-06-05
Tompkins,52,2021-06-05
Ulster,257,2021-06-05
Warren,57,2021-06-05
Washington,55,2021-06-05
Wayne,69,2021-06-05
Westchester,2285,2021-06-05
Wyoming,52,2021-06-05
Yates,26,2021-06-05
Albany,101,2020-06-06
Allegany,2,2020-06-06
Bronx,3257,2020-06-06
Broome,53,2020-06-06
Cattaraugus,5,2020-06-06
Cayuga,2,2020-06-06
Chautauqua,3,2020-06-06
Chemung,2,2020-06-06
Chenango,5,2020-06-06
Clinton,4,2020-06-06
Columbia,42,2020-06-06
Cortland,1,2020-06-06
Delaware,3,2020-06-06
Dutchess,144,2020-06-06
Erie,529,2020-06-06
Essex,0,2020-06-06
Franklin,0,2020-06-06
Fulton,24,2020-06-06
Genesee,5,2020-06-06
Greene,13,2020-06-06
Hamilton,1,2020-06-06
Herkimer,3,2020-06-06
Jefferson,0,2020-06-06
Kings,4928,2020-06-06
Lewis,5,2020-06-06
Livingston,3,2020-06-06
Madison,9,2020-06-06
Manhattan,2037,2020-06-06
Monroe,218,2020-06-06
Montgomery,4,2020-06-06
Nassau,2142,2020-06-06
Niagara,71,2020-06-06
Non-NYS,100,2020-06-06
Oneida,67,2020-06-06
Onondaga,138,2020-06-06
Ontario,23,2020-06-06
Orange,386,2020-06-06
Orleans,42,2020-06-06
Oswego,2,2020-06-06
Otsego,4,2020-06-06
Putnam,62,2020-06-06
Queens,4963,2020-06-06
Rensselaer,26,2020-06-06
Richmond,735,2020-06-06
Rockland,502,2020-06-06
Saratoga,15,2020-06-06
Schenectady,31,2020-06-06
Schoharie,2,2020-06-06
Schuyler,0,2020-06-06
Seneca,1,2020-06-06
St. Lawrence,2,2020-06-06
Statewide Total,24259,2020-06-06
Steuben,29,2020-06-06
Suffolk,1931,2020-06-06
Sullivan,35,2020-06-06
Tioga,18,2020-06-06
Tompkins,0,2020-06-06
Ulster,80,2020-06-06
Warren,30,2020-06-06
Washington,14,2020-06-06
Wayne,2,2020-06-06
Westchester,1392,2020-06-06
Wyoming,5,2020-06-06
Yates,6,2020-06-06
Albany,355,2021-06-06
Allegany,87,2021-06-06
Bronx,4556,2021-06-06
Broome,365,2021-06-06
Cattaraugus,90,2021-06-06
Cayuga,92,2021-06-06
Chautauqua,143,2021-06-06
Chemung,135,2021-06-06
Chenango,76,2021-06-06
Clinton,33,2021-06-06
Columbia,104,2021-06-06
Cortland,62,2021-06-06
Delaware,37,2021-06-06
Dutchess,445,2021-06-06
Erie,1800,2021-06-06
Essex,26,2021-06-06
Franklin,12,2021-06-06
Fulton,91,2021-06-06
Genesee,124,2021-06-06
Greene,79,2021-06-06
Hamilton,2,2021-06-06
Herkimer,107,2021-06-06
