county,date,aqi,pollutant,number_of_sites_reporting
Steuben,2020-08-17,37,Ozone,1
Steuben,2020-08-18,26,Ozone,1
Steuben,2020-08-19,24,Ozone,1
Steuben,2020-08-20,32,Ozone,1
Steuben,2020-08-21,41,Ozone,1
Steuben,2020-08-22,43,Ozone,1
Steuben,2020-08-23,41,Ozone,1
Steuben,2020-08-24,39,Ozone,1
Steuben,2020-08-25,37,Ozone,1
Steuben,2020-08-26,22,Ozone,1
Steuben,2020-08-27,43,PM2.5,1
Steuben,2020-08-28,36,PM2.5,1
Steuben,2020-08-29,34,Ozone,1
Steuben,2020-08-30,28,Ozone,1
Steuben,2020-08-31,31,Ozone,1
Steuben,2020-09-01,28,Ozone,1
Steuben,2020-09-02,19,Ozone,1
Steuben,2020-09-03,30,Ozone,1
Steuben,2020-09-04,28,Ozone,1
Steuben,2020-09-05,31,Ozone,1
Steuben,2020-09-06,31,Ozone,1
Steuben,2020-09-07,31,Ozone,1
Steuben,2020-09-08,42,Ozone,1
Steuben,2020-09-09,41,Ozone,1
Steuben,2020-09-10,36,Ozone,1
Steuben,2020-09-11,24,Ozone,1
Steuben,2020-09-12,29,Ozone,1
Steuben,2020-09-13,24,Ozone,1
Steuben,2020-09-14,24,Ozone,1
Steuben,2020-09-15,27,Ozone,1
Steuben,2020-09-16,35,Ozone,1
Steuben,2020-09-17,29,PM2.5,1
Steuben,2020-09-18,26,Ozone,1
Steuben,2020-09-19,28,Ozone,1
Steuben,2020-09-20,29,Ozone,1
Steuben,2020-09-21,35,Ozone,1
Steuben,2020-09-22,37,Ozone,1
Steuben,2020-09-23,44,Ozone,1
Steuben,2020-09-24,49,Ozone,1
Steuben,2020-09-25,52,PM2.5,1
Steuben,2020-09-26,35,Ozone,1
Steuben,2020-09-27,31,Ozone,1
Steuben,2020-09-28,36,Ozone,1
Steuben,2020-09-29,27,Ozone,1
Steuben,2020-09-30,28,Ozone,1
Steuben,2020-10-01,27,Ozone,1
Steuben,2020-10-02,22,Ozone,1
Steuben,2020-10-03,13,PM2.5,1
Steuben,2020-10-04,16,PM2.5,1
Steuben,2020-10-05,19,PM2.5,1
Steuben,2020-10-06,38,Ozone,1
Steuben,2020-10-07,34,Ozone,1
Steuben,2020-10-08,27,Ozone,1
Steuben,2020-10-09,41,Ozone,1
Steuben,2020-10-10,38,Ozone,1
Steuben,2020-10-11,23,Ozone,1
Steuben,2020-10-12,22,Ozone,1
Steuben,2020-10-13,31,Ozone,1
Steuben,2020-10-14,38,Ozone,1
Steuben,2020-10-15,43,Ozone,1
Steuben,2020-10-16,25,Ozone,1
Steuben,2020-10-17,36,Ozone,1
Steuben,2020-10-18,37,Ozone,1
Steuben,2020-10-19,32,Ozone,1
Steuben,2020-10-20,22,Ozone,1
Steuben,2020-10-21,31,Ozone,1
Steuben,2020-10-22,31,PM2.5,1
Steuben,2020-10-23,35,PM2.5,1
Steuben,2020-10-24,21,Ozone,1
Steuben,2020-10-25,24,Ozone,1
Steuben,2020-10-26,20,Ozone,1
Steuben,2020-10-27,31,PM2.5,1
Steuben,2020-10-28,21,Ozone,1
Steuben,2020-10-29,23,Ozone,1
Steuben,2020-10-30,24,Ozone,1
Steuben,2020-10-31,29,Ozone,1
Steuben,2020-11-01,24,Ozone,1
Steuben,2020-11-02,30,Ozone,1
Steuben,2020-11-03,24,Ozone,1
Steuben,2020-11-04,36,Ozone,1
Steuben,2020-11-05,39,Ozone,1
Steuben,2020-11-06,44,Ozone,1
Steuben,2020-11-07,42,Ozone,1
Steuben,2020-11-08,41,Ozone,1
Steuben,2020-11-09,37,PM2.5,1
Steuben,2020-11-10,31,Ozone,1
Steuben,2020-11-11,22,Ozone,1
Steuben,2020-11-12,28,PM2.5,1
Steuben,2020-11-13,31,Ozone,1
Steuben,2020-11-14,30,Ozone,1
Steuben,2020-11-15,31,PM2.5,1
Steuben,2020-11-16,28,Ozone,1
Steuben,2020-11-17,31,Ozone,1
Steuben,2020-11-18,31,Ozone,1
Steuben,2020-11-19,29,Ozone,1
Steuben,2020-11-20,36,Ozone,1
Steuben,2020-11-21,25,Ozone,1
Steuben,2020-11-22,20,Ozone,1
Steuben,2020-11-23,26,Ozone,1
Steuben,2020-11-24,22,Ozone,1
Steuben,2020-11-25,23,Ozone,1
Steuben,2020-11-26,22,Ozone,1
Steuben,2020-11-27,24,Ozone,1
Steuben,2020-11-28,26,Ozone,1
Steuben,2020-11-29,30,Ozone,1
Steuben,2020-12-01,23,Ozone,1
Steuben,2020-12-02,32,Ozone,1
Steuben,2020-12-03,29,Ozone,1
Steuben,2020-12-04,32,Ozone,1
Steuben,2020-12-05,24,Ozone,1
Steuben,2020-12-06,29,Ozone,1
Steuben,2020-12-07,31,Ozone,1
Steuben,2020-12-08,31,Ozone,1
Steuben,2020-12-09,26,Ozone,1
Steuben,2020-12-10,26,Ozone,1
Steuben,2020-12-11,39,PM2.5,1
Steuben,2020-12-12,79,PM2.5,1
Steuben,2020-12-13,28,PM2.5,1
Steuben,2020-12-14,25,Ozone,1
Steuben,2020-12-15,25,Ozone,1
Steuben,2020-12-16,27,Ozone,1
Steuben,2020-12-17,29,Ozone,1
Steuben,2020-12-18,30,PM2.5,1
Steuben,2020-12-19,38,PM2.5,1
Steuben,2020-12-20,60,PM2.5,1
Steuben,2020-12-21,44,PM2.5,1
Steuben,2020-12-22,31,Ozone,1
Steuben,2020-12-23,31,Ozone,1
Steuben,2020-12-24,29,Ozone,1
Steuben,2020-12-25,21,Ozone,1
Steuben,2020-12-26,27,PM2.5,1
Steuben,2020-12-27,43,PM2.5,1
Steuben,2020-12-28,32,Ozone,1
Steuben,2020-12-29,32,Ozone,1
Steuben,2020-12-30,30,Ozone,1
Steuben,2020-12-31,27,Ozone,1
Suffolk,2020-01-01,30,PM2.5,2
Suffolk,2020-01-02,43,PM2.5,1
Suffolk,2020-01-03,52,PM2.5,1
Suffolk,2020-01-04,45,PM2.5,2
Suffolk,2020-01-05,30,PM2.5,1
Suffolk,2020-01-06,39,PM2.5,1
Suffolk,2020-01-07,33,PM2.5,2
Suffolk,2020-01-08,40,PM2.5,1
Suffolk,2020-01-09,41,PM2.5,1
Suffolk,2020-01-10,33,PM2.5,2
Suffolk,2020-01-11,37,PM2.5,1
Suffolk,2020-01-12,32,PM2.5,1
Suffolk,2020-01-13,33,PM2.5,1
Suffolk,2020-01-14,35,PM2.5,1
Suffolk,2020-01-15,55,PM2.5,1
Suffolk,2020-01-16,31,PM2.5,1
Suffolk,2020-01-17,29,PM2.5,1
Suffolk,2020-01-18,18,PM2.5,1
Suffolk,2020-01-19,32,PM2.5,2
Suffolk,2020-01-20,28,PM2.5,1
Suffolk,2020-01-21,28,PM2.5,1
Suffolk,2020-01-22,54,PM2.5,2
Suffolk,2020-01-23,57,PM2.5,1
Suffolk,2020-01-24,53,PM2.5,1
Suffolk,2020-01-25,18,PM2.5,2
Suffolk,2020-01-26,23,PM2.5,1
Suffolk,2020-01-27,27,PM2.5,1
Suffolk,2020-01-28,18,PM2.5,1
Suffolk,2020-01-29,22,PM2.5,1
Suffolk,2020-01-30,33,PM2.5,1
Suffolk,2020-01-31,26,PM2.5,2
Suffolk,2020-02-01,29,Ozone,2
Suffolk,2020-02-02,40,PM2.5,2
Suffolk,2020-02-03,43,PM2.5,2
Suffolk,2020-02-04,47,PM2.5,2
Suffolk,2020-02-05,31,Ozone,2
Suffolk,2020-02-06,29,Ozone,2
Suffolk,2020-02-07,31,Ozone,2
Suffolk,2020-02-08,40,PM2.5,2
Suffolk,2020-02-09,37,Ozone,2
Suffolk,2020-02-10,35,Ozone,2
Suffolk,2020-02-11,29,Ozone,2
Suffolk,2020-02-12,33,Ozone,2
Suffolk,2020-02-13,32,Ozone,2
Suffolk,2020-02-14,32,Ozone,2
Suffolk,2020-02-15,32,Ozone,2
Suffolk,2020-02-16,39,PM2.5,2
Suffolk,2020-02-17,48,PM2.5,2
Suffolk,2020-02-18,35,Ozone,2
Suffolk,2020-02-19,38,Ozone,2
Suffolk,2020-02-20,34,Ozone,2
Suffolk,2020-02-21,36,Ozone,2
Suffolk,2020-02-22,40,PM2.5,2
Suffolk,2020-02-23,46,PM2.5,2
Suffolk,2020-02-24,51,PM2.5,2
Suffolk,2020-02-25,31,Ozone,2
Suffolk,2020-02-26,40,Ozone,2
Suffolk,2020-02-27,36,Ozone,2
Suffolk,2020-02-28,33,Ozone,2
Suffolk,2020-02-29,35,Ozone,2
Suffolk,2020-03-01,39,Ozone,3
Suffolk,2020-03-02,47,Ozone,3
Suffolk,2020-03-03,41,Ozone,3
Suffolk,2020-03-04,39,Ozone,3
Suffolk,2020-03-05,36,Ozone,3
Suffolk,2020-03-06,40,Ozone,3
Suffolk,2020-03-07,40,Ozone,3
Suffolk,2020-03-08,37,Ozone,3
Suffolk,2020-03-09,42,Ozone,3
Suffolk,2020-03-10,43,PM2.5,3
Suffolk,2020-03-11,36,Ozone,3
Suffolk,2020-03-12,36,Ozone,3
Suffolk,2020-03-13,40,Ozone,3
Suffolk,2020-03-14,38,Ozone,3
Suffolk,2020-03-15,41,Ozone,3
Suffolk,2020-03-16,38,Ozone,3
Suffolk,2020-03-17,36,Ozone,3
Suffolk,2020-03-18,41,Ozone,3
Suffolk,2020-03-19,36,Ozone,3
Suffolk,2020-03-20,33,Ozone,3
Suffolk,2020-03-21,39,Ozone,3
Suffolk,2020-03-22,40,Ozone,3
Suffolk,2020-03-23,38,Ozone,3
Suffolk,2020-03-24,39,Ozone,3
Suffolk,2020-03-25,39,Ozone,3
Suffolk,2020-03-26,40,Ozone,3
Suffolk,2020-03-27,44,Ozone,3
Suffolk,2020-03-28,42,Ozone,3
Suffolk,2020-03-29,42,Ozone,3
Suffolk,2020-03-30,37,Ozone,3
Suffolk,2020-03-31,41,Ozone,3
Suffolk,2020-04-01,43,Ozone,3
Suffolk,2020-04-02,39,Ozone,3
Suffolk,2020-04-03,36,Ozone,3
Suffolk,2020-04-04,40,Ozone,3
Suffolk,2020-04-05,36,Ozone,3
Suffolk,2020-04-06,41,Ozone,3
Suffolk,2020-04-07,45,Ozone,3
Suffolk,2020-04-08,40,Ozone,3
Suffolk,2020-04-09,43,Ozone,3
Suffolk,2020-04-10,38,Ozone,3
Suffolk,2020-04-11,43,Ozone,3
Suffolk,2020-04-12,47,Ozone,3
Suffolk,2020-04-13,45,Ozone,3
Suffolk,2020-04-14,43,Ozone,3
Suffolk,2020-04-15,43,Ozone,3
Suffolk,2020-04-16,40,Ozone,3
Suffolk,2020-04-17,44,Ozone,3
Suffolk,2020-04-18,44,Ozone,3
Suffolk,2020-04-19,47,Ozone,3
Suffolk,2020-04-20,41,Ozone,3
Suffolk,2020-04-21,41,Ozone,3
Suffolk,2020-04-22,40,Ozone,3
Suffolk,2020-04-23,37,Ozone,3
Suffolk,2020-04-24,36,Ozone,3
Suffolk,2020-04-25,45,Ozone,3
Suffolk,2020-04-26,41,Ozone,3
Suffolk,2020-04-27,36,Ozone,3
Suffolk,2020-04-28,42,Ozone,3
Suffolk,2020-04-29,41,Ozone,3
Suffolk,2020-04-30,46,Ozone,3
Suffolk,2020-05-01,54,Ozone,3
Suffolk,2020-05-02,39,Ozone,3
Suffolk,2020-05-03,46,Ozone,3
Suffolk,2020-05-04,43,Ozone,3
Suffolk,2020-05-05,44,Ozone,3
Suffolk,2020-05-06,38,Ozone,3
Suffolk,2020-05-07,44,Ozone,3
Suffolk,2020-05-08,40,Ozone,3
Suffolk,2020-05-09,30,Ozone,3
Suffolk,2020-05-10,44,Ozone,3
Suffolk,2020-05-11,39,Ozone,3
Suffolk,2020-05-12,44,Ozone,3
Suffolk,2020-05-13,42,Ozone,3
Suffolk,2020-05-14,47,Ozone,3
Suffolk,2020-05-15,49,Ozone,3
Suffolk,2020-05-16,43,Ozone,3
Suffolk,2020-05-17,44,Ozone,3
Suffolk,2020-05-18,41,Ozone,3
Suffolk,2020-05-19,37,Ozone,2
Suffolk,2020-05-20,38,Ozone,3
Suffolk,2020-05-21,34,Ozone,3
Suffolk,2020-05-22,36,Ozone,3
Suffolk,2020-05-23,34,Ozone,3
Suffolk,2020-05-24,34,Ozone,3
Suffolk,2020-05-25,27,Ozone,3
Suffolk,2020-05-26,26,Ozone,3
Suffolk,2020-05-27,25,Ozone,3
Suffolk,2020-05-28,20,Ozone,3
Suffolk,2020-05-29,21,Ozone,3
Suffolk,2020-05-30,44,Ozone,3
Suffolk,2020-05-31,32,Ozone,3
Suffolk,2020-06-01,40,Ozone,3
Suffolk,2020-06-02,45,Ozone,3
Suffolk,2020-06-03,54,Ozone,3
Suffolk,2020-06-04,74,Ozone,3
Suffolk,2020-06-05,43,Ozone,3
Suffolk,2020-06-06,58,Ozone,3
Suffolk,2020-06-07,38,Ozone,3
Suffolk,2020-06-08,41,Ozone,3
Suffolk,2020-06-09,71,Ozone,3
Suffolk,2020-06-10,44,Ozone,3
Suffolk,2020-06-11,36,PM2.5,3
Suffolk,2020-06-12,80,Ozone,3
Suffolk,2020-06-13,39,Ozone,3
Suffolk,2020-06-14,32,Ozone,3
Suffolk,2020-06-15,31,Ozone,3
Suffolk,2020-06-16,35,Ozone,3
Suffolk,2020-06-17,32,Ozone,3
Suffolk,2020-06-18,16,Ozone,3
Suffolk,2020-06-19,34,Ozone,3
Suffolk,2020-06-20,44,Ozone,3
Suffolk,2020-06-21,46,Ozone,3
Suffolk,2020-06-22,51,Ozone,3
Suffolk,2020-06-23,46,Ozone,3
Suffolk,2020-06-24,64,Ozone,3
Suffolk,2020-06-25,77,Ozone,3
Suffolk,2020-06-26,108,Ozone,3
Suffolk,2020-06-27,59,PM2.5,3
Suffolk,2020-06-28,51,Ozone,3
Suffolk,2020-06-29,39,Ozone,3
Suffolk,2020-06-30,42,Ozone,3
Suffolk,2020-07-01,71,Ozone,3
Suffolk,2020-07-02,80,Ozone,3
Suffolk,2020-07-03,37,Ozone,3
Suffolk,2020-07-04,62,PM2.5,3
Suffolk,2020-07-05,77,Ozone,3
Suffolk,2020-07-06,71,Ozone,3
Suffolk,2020-07-07,36,Ozone,3
Suffolk,2020-07-08,26,Ozone,3
Suffolk,2020-07-09,27,Ozone,3
Suffolk,2020-07-10,26,Ozone,3
Suffolk,2020-07-11,32,Ozone,3
Suffolk,2020-07-12,49,Ozone,3
Suffolk,2020-07-13,87,Ozone,3
Suffolk,2020-07-14,36,Ozone,3
Suffolk,2020-07-15,35,Ozone,3
Suffolk,2020-07-16,24,Ozone,2
Suffolk,2020-07-17,29,Ozone,3
Suffolk,2020-07-18,97,Ozone,3
Suffolk,2020-07-19,71,Ozone,3
Suffolk,2020-07-20,133,Ozone,3
Suffolk,2020-07-21,51,Ozone,3
Suffolk,2020-07-22,74,Ozone,3
Suffolk,2020-07-23,46,Ozone,3
Suffolk,2020-07-24,37,Ozone,3
Suffolk,2020-07-25,71,Ozone,3
Suffolk,2020-07-26,80,Ozone,3
Suffolk,2020-07-27,115,Ozone,3
Suffolk,2020-07-28,108,Ozone,3
Suffolk,2020-07-29,47,Ozone,3
Suffolk,2020-07-30,115,Ozone,3
Suffolk,2020-07-31,46,Ozone,3
Suffolk,2020-08-01,64,Ozone,3
Suffolk,2020-08-02,37,Ozone,3
Suffolk,2020-08-03,71,Ozone,3
Suffolk,2020-08-04,33,Ozone,2
Suffolk,2020-08-05,105,Ozone,3
Suffolk,2020-08-06,51,Ozone,3
Suffolk,2020-08-07,44,Ozone,3
Suffolk,2020-08-08,37,Ozone,3
Suffolk,2020-08-09,51,Ozone,3
Suffolk,2020-08-10,74,Ozone,3
Suffolk,2020-08-11,36,Ozone,3
Suffolk,2020-08-12,50,Ozone,3
Suffolk,2020-08-13,41,PM2.5,3
Suffolk,2020-08-14,46,Ozone,3
Suffolk,2020-08-15,33,Ozone,3
Suffolk,2020-08-16,25,PM2.5,3
Suffolk,2020-08-17,42,Ozone,3
Suffolk,2020-08-18,67,Ozone,3
Suffolk,2020-08-19,33,Ozone,3
Suffolk,2020-08-20,46,Ozone,3
Suffolk,2020-08-21,49,Ozone,3
Suffolk,2020-08-22,58,Ozone,3
Suffolk,2020-08-23,37,Ozone,3
Suffolk,2020-08-24,74,Ozone,3
Suffolk,2020-08-25,71,Ozone,3
Suffolk,2020-08-26,33,Ozone,3
Suffolk,2020-08-27,74,Ozone,3
Suffolk,2020-08-28,64,Ozone,3
Suffolk,2020-08-29,31,Ozone,3
Suffolk,2020-08-30,30,Ozone,3
Suffolk,2020-08-31,29,Ozone,3
Suffolk,2020-09-01,27,Ozone,3
Suffolk,2020-09-02,29,Ozone,3
Suffolk,2020-09-03,77,Ozone,3
Suffolk,2020-09-04,45,Ozone,3
Suffolk,2020-09-05,48,Ozone,3
Suffolk,2020-09-06,64,Ozone,3
Suffolk,2020-09-07,34,Ozone,3
Suffolk,2020-09-08,36,Ozone,3
Suffolk,2020-09-09,31,Ozone,3
Suffolk,2020-09-10,20,Ozone,3
Suffolk,2020-09-11,28,Ozone,3
Suffolk,2020-09-12,27,Ozone,3
Suffolk,2020-09-13,30,Ozone,3
Suffolk,2020-09-14,31,Ozone,3
Suffolk,2020-09-15,30,Ozone,3
Suffolk,2020-09-16,31,Ozone,3
Suffolk,2020-09-17,32,Ozone,3
Suffolk,2020-09-18,30,Ozone,3
Suffolk,2020-09-19,31,Ozone,3
Suffolk,2020-09-20,31,Ozone,3
Suffolk,2020-09-21,30,Ozone,3
Suffolk,2020-09-22,39,Ozone,3
Suffolk,2020-09-23,49,Ozone,3
Suffolk,2020-09-24,55,PM2.5,3
Suffolk,2020-09-25,58,Ozone,3
Suffolk,2020-09-26,42,Ozone,3
Suffolk,2020-09-27,35,Ozone,3
Suffolk,2020-09-28,30,Ozone,2
Suffolk,2020-09-29,28,Ozone,3
Suffolk,2020-09-30,33,Ozone,3
Suffolk,2020-10-01,40,Ozone,3
Suffolk,2020-10-02,35,Ozone,3
Suffolk,2020-10-03,32,Ozone,3
Suffolk,2020-10-04,35,Ozone,3
Suffolk,2020-10-05,36,Ozone,3
Suffolk,2020-10-06,44,Ozone,3
Suffolk,2020-10-07,44,Ozone,3
Suffolk,2020-10-08,30,Ozone,3
Suffolk,2020-10-09,34,Ozone,3
Suffolk,2020-10-10,36,Ozone,3
Suffolk,2020-10-11,30,Ozone,3
Suffolk,2020-10-12,30,Ozone,3
Suffolk,2020-10-13,30,Ozone,3
Suffolk,2020-10-14,33,Ozone,3
Suffolk,2020-10-15,47,Ozone,3
Suffolk,2020-10-16,37,Ozone,3
Suffolk,2020-10-17,33,PM2.5,3
Suffolk,2020-10-18,33,Ozone,3
Suffolk,2020-10-19,32,Ozone,3
Suffolk,2020-10-20,31,Ozone,3
Suffolk,2020-10-21,26,Ozone,3
Suffolk,2020-10-22,30,PM2.5,3
Suffolk,2020-10-23,33,Ozone,3
Suffolk,2020-10-24,27,Ozone,3
Suffolk,2020-10-25,26,Ozone,3
Suffolk,2020-10-26,31,Ozone,3
Suffolk,2020-10-27,27,Ozone,3
Suffolk,2020-10-28,17,Ozone,3
Suffolk,2020-10-29,28,Ozone,3
Suffolk,2020-10-30,31,Ozone,2
Suffolk,2020-10-31,29,Ozone,2
Suffolk,2020-11-01,32,Ozone,2
Suffolk,2020-11-02,33,Ozone,3
Suffolk,2020-11-03,30,Ozone,3
Suffolk,2020-11-04,42,Ozone,2
Suffolk,2020-11-05,33,Ozone,2
Suffolk,2020-11-06,31,Ozone,2
Suffolk,2020-11-07,65,PM2.5,2
Suffolk,2020-11-08,70,PM2.5,2
Suffolk,2020-11-09,59,PM2.5,2
Suffolk,2020-11-10,32,Ozone,2
Suffolk,2020-11-11,24,Ozone,1
Suffolk,2020-11-12,23,Ozone,2
Suffolk,2020-11-13,16,Ozone,1
Suffolk,2020-11-14,35,PM2.5,2
Suffolk,2020-11-15,39,Ozone,2
Suffolk,2020-11-16,29,Ozone,2
Suffolk,2020-11-17,31,Ozone,2
Suffolk,2020-11-18,31,Ozone,2
Suffolk,2020-11-19,31,Ozone,2
Suffolk,2020-11-20,35,PM2.5,2
Suffolk,2020-11-21,34,Ozone,2
Suffolk,2020-11-22,31,Ozone,2
Suffolk,2020-11-23,31,Ozone,2
Suffolk,2020-11-24,33,PM2.5,2
Suffolk,2020-11-25,27,Ozone,2
Suffolk,2020-11-26,34,Ozone,2
Suffolk,2020-11-27,36,PM2.5,2
Suffolk,2020-11-28,24,Ozone,2
Suffolk,2020-11-29,51,PM2.5,2
Suffolk,2020-11-30,29,PM2.5,1
Suffolk,2020-12-01,22,PM2.5,2
Suffolk,2020-12-02,23,PM2.5,2
Suffolk,2020-12-03,29,PM2.5,2
Suffolk,2020-12-04,30,PM2.5,2
Suffolk,2020-12-05,23,Ozone,2
Suffolk,2020-12-06,29,Ozone,2
Suffolk,2020-12-07,24,Ozone,2
Suffolk,2020-12-08,24,Ozone,2
Suffolk,2020-12-09,12,Ozone,2
Suffolk,2020-12-10,38,PM2.5,2
Suffolk,2020-12-11,56,PM2.5,2
Suffolk,2020-12-12,34,Ozone,2
Suffolk,2020-12-13,45,PM2.5,2
Suffolk,2020-12-14,23,PM2.5,2
Suffolk,2020-12-15,25,Ozone,2
Suffolk,2020-12-16,31,Ozone,2
Suffolk,2020-12-17,31,Ozone,2
Suffolk,2020-12-18,29,Ozone,2
Suffolk,2020-12-19,23,Ozone,2
Suffolk,2020-12-20,71,PM2.5,2
Suffolk,2020-12-21,8,Ozone,1
Suffolk,2020-12-22,49,PM2.5,2
Suffolk,2020-12-23,25,Ozone,2
Suffolk,2020-12-24,35,PM2.5,2
Suffolk,2020-12-25,38,Ozone,2
Suffolk,2020-12-26,38,PM2.5,2
Suffolk,2020-12-27,55,PM2.5,2
Suffolk,2020-12-28,43,PM2.5,2
Suffolk,2020-12-29,32,Ozone,2
Suffolk,2020-12-30,32,Ozone,2
Suffolk,2020-12-31,40,PM2.5,2
Tompkins,2020-01-01,30,Ozone,1
Tompkins,2020-01-02,32,Ozone,1
Tompkins,2020-01-03,29,Ozone,1
Tompkins,2020-01-04,27,Ozone,1
Tompkins,2020-01-05,31,Ozone,1
Tompkins,2020-01-06,32,Ozone,1
Tompkins,2020-01-07,31,Ozone,1
Tompkins,2020-01-08,31,Ozone,1
Tompkins,2020-01-09,28,Ozone,1
Tompkins,2020-01-10,29,Ozone,1
Tompkins,2020-01-11,30,Ozone,1
Tompkins,2020-01-12,28,Ozone,1
Tompkins,2020-01-13,24,Ozone,1
Tompkins,2020-01-14,24,Ozone,1
Tompkins,2020-01-15,27,Ozone,1
Tompkins,2020-01-16,31,Ozone,1
Tompkins,2020-01-17,34,Ozone,1
Tompkins,2020-01-18,31,Ozone,1
Tompkins,2020-01-19,36,Ozone,1
Tompkins,2020-01-20,36,Ozone,1
Tompkins,2020-01-21,36,Ozone,1
Tompkins,2020-01-22,36,Ozone,1
Tompkins,2020-01-23,33,Ozone,1
Tompkins,2020-01-24,35,Ozone,1
Tompkins,2020-01-25,27,Ozone,1
Tompkins,2020-01-26,22,Ozone,1
Tompkins,2020-01-27,29,Ozone,1
Tompkins,2020-01-28,33,Ozone,1
Tompkins,2020-01-29,34,Ozone,1
Tompkins,2020-01-30,34,Ozone,1
Tompkins,2020-01-31,26,Ozone,1
Tompkins,2020-02-01,31,Ozone,1
Tompkins,2020-02-02,26,Ozone,1
Tompkins,2020-02-03,33,Ozone,1
Tompkins,2020-02-04,33,Ozone,1
Tompkins,2020-02-05,31,Ozone,1
Tompkins,2020-02-06,23,Ozone,1
Tompkins,2020-02-07,32,Ozone,1
Tompkins,2020-02-08,32,Ozone,1
Tompkins,2020-02-09,34,Ozone,1
Tompkins,2020-02-10,31,Ozone,1
Tompkins,2020-02-11,34,Ozone,1
Tompkins,2020-02-12,36,Ozone,1
Tompkins,2020-02-13,31,Ozone,1
Tompkins,2020-02-14,35,Ozone,1
Tompkins,2020-02-15,34,Ozone,1
Tompkins,2020-02-16,33,Ozone,1
Tompkins,2020-02-17,38,Ozone,1
Tompkins,2020-02-18,34,Ozone,1
Tompkins,2020-02-19,36,Ozone,1
Tompkins,2020-02-20,37,Ozone,1
Tompkins,2020-02-21,40,Ozone,1
Tompkins,2020-02-22,42,Ozone,1
Tompkins,2020-02-23,44,Ozone,1
Tompkins,2020-02-24,45,Ozone,1
Tompkins,2020-02-25,40,Ozone,1
Tompkins,2020-02-26,28,Ozone,1
Tompkins,2020-02-27,37,Ozone,1
Tompkins,2020-02-28,36,Ozone,1
Tompkins,2020-02-29,34,Ozone,1
Tompkins,2020-03-01,40,Ozone,1
Tompkins,2020-03-02,45,Ozone,1
Tompkins,2020-03-03,34,Ozone,1
Tompkins,2020-03-04,35,Ozone,1
Tompkins,2020-03-05,37,Ozone,1
Tompkins,2020-03-06,36,Ozone,1
Tompkins,2020-03-07,40,Ozone,1
Tompkins,2020-03-08,42,Ozone,1
Tompkins,2020-03-09,47,Ozone,1
Tompkins,2020-03-10,42,Ozone,1
Tompkins,2020-03-11,33,Ozone,1
Tompkins,2020-03-12,31,Ozone,1
Tompkins,2020-03-13,38,Ozone,1
Tompkins,2020-03-14,32,Ozone,1
Tompkins,2020-03-15,39,Ozone,1
Tompkins,2020-03-16,39,Ozone,1
Tompkins,2020-03-17,32,Ozone,1
Tompkins,2020-03-18,36,Ozone,1
Tompkins,2020-03-19,30,Ozone,1
Tompkins,2020-03-20,33,Ozone,1
Tompkins,2020-03-21,35,Ozone,1
Tompkins,2020-03-22,39,Ozone,1
Tompkins,2020-03-23,35,Ozone,1
Tompkins,2020-03-24,35,Ozone,1
Tompkins,2020-03-25,34,Ozone,1
Tompkins,2020-03-26,40,Ozone,1
Tompkins,2020-03-27,34,Ozone,1
Tompkins,2020-03-28,34,Ozone,1
Tompkins,2020-03-29,33,Ozone,1
Tompkins,2020-03-30,32,Ozone,1
Tompkins,2020-03-31,25,Ozone,1
Tompkins,2020-04-01,42,Ozone,1
Tompkins,2020-04-02,39,Ozone,1
Tompkins,2020-04-03,32,Ozone,1
Tompkins,2020-04-04,29,Ozone,1
Tompkins,2020-04-05,32,Ozone,1
Tompkins,2020-04-06,40,Ozone,1
Tompkins,2020-04-07,46,Ozone,1
Tompkins,2020-04-08,39,Ozone,1
Tompkins,2020-04-09,40,Ozone,1
Tompkins,2020-04-10,33,Ozone,1
Tompkins,2020-04-11,41,Ozone,1
Tompkins,2020-04-12,45,Ozone,1
Tompkins,2020-04-13,38,Ozone,1
Tompkins,2020-04-14,41,Ozone,1
Tompkins,2020-04-15,40,Ozone,1
Tompkins,2020-04-16,36,Ozone,1
Tompkins,2020-04-17,39,Ozone,1
Tompkins,2020-04-18,43,Ozone,1
Tompkins,2020-04-19,44,Ozone,1
Tompkins,2020-04-20,42,Ozone,1
Tompkins,2020-04-21,40,Ozone,1
Tompkins,2020-04-22,37,Ozone,1
Tompkins,2020-04-23,36,Ozone,1
Tompkins,2020-04-24,34,Ozone,1
Tompkins,2020-04-25,42,Ozone,1
Tompkins,2020-04-26,37,Ozone,1
Tompkins,2020-04-27,37,Ozone,1
Tompkins,2020-04-28,41,Ozone,1
Tompkins,2020-04-29,44,Ozone,1
Tompkins,2020-04-30,46,Ozone,1
Tompkins,2020-05-01,32,Ozone,1
Tompkins,2020-05-02,38,Ozone,1
Tompkins,2020-05-03,50,Ozone,1
Tompkins,2020-05-04,33,Ozone,1
Tompkins,2020-05-05,39,Ozone,1
Tompkins,2020-05-06,39,Ozone,1
Tompkins,2020-05-07,40,Ozone,1
Tompkins,2020-05-08,32,Ozone,1
Tompkins,2020-05-09,31,Ozone,1
Tompkins,2020-05-10,41,Ozone,1
Tompkins,2020-05-11,38,Ozone,1
Tompkins,2020-05-12,38,Ozone,1
Tompkins,2020-05-13,41,Ozone,1
Tompkins,2020-05-14,47,Ozone,1
